"pokemonId","typeId"
"4-n841","11"
"4-n841","15"
"4-n842","11"
"4-n842","15"
"4-n843","4"
"4-n844","4"
"4-n845","2"
"4-n845","10"
"4-n846","10"
"4-n847","10"
"4-n848","12"
"4-n848","3"
"4-n849","12"
"4-n849","3"
"4-n849f","12"
"4-n849f","3"
"4-n85","0"
"4-n85","2"
"4-n850","9"
"4-n850","6"
"4-n851","9"
"4-n851","6"
"4-n852","1"
"4-n853","1"
"4-n854","7"
"4-n855","7"
"4-n856","13"
"4-n857","13"
"4-n858","13"
"4-n858","17"
"4-n859","16"
"4-n859","17"
"4-n86","10"
"4-n860","16"
"4-n860","17"
"4-n861","16"
"4-n861","17"
"4-n862","16"
"4-n862","0"
"4-n863","8"
"4-n864","7"
"4-n865","1"
"4-n866","14"
"4-n866","13"
"4-n867","4"
"4-n867","7"
"4-n868","17"
"4-n869","17"
"4-n87","10"
"4-n87","14"
"4-n870","1"
"4-n871","12"
"4-n872","14"
"4-n872","6"
"4-n873","14"
"4-n873","6"
"4-n874","5"
"4-n875","14"
"4-n875f","14"
"4-n876","13"
"4-n876","0"
"4-n876f","13"
"4-n876f","0"
"4-n877","12"
"4-n877","16"
"4-n878","8"
"4-n879","8"
"4-n88","3"
"4-n880","12"
"4-n880","15"
"4-n881","12"
"4-n881","14"
"4-n882","10"
"4-n882","15"
"4-n883","10"
"4-n883","14"
"4-n884","8"
"4-n884","15"
"4-n885","15"
"4-n885","7"
"4-n886","15"
"4-n886","7"
"4-n887","15"
"4-n887","7"
"4-n888","17"
"4-n888f","17"
"4-n888f","8"
"4-n889","1"
"4-n889f","1"
"4-n889f","8"
"4-n88a","3"
"4-n88a","16"
"4-n89","3"
"4-n890","3"
"4-n890","15"
"4-n890f","3"
"4-n890f","15"
"4-n891","1"
"4-n892","1"
"4-n892","16"
"4-n892r","1"
"4-n892r","10"
"4-n893","16"
"4-n893","11"
"4-n894","12"
"4-n895","15"
"4-n896","14"
"4-n897","7"
"4-n898","13"
"4-n898","11"
"4-n898b","13"
"4-n898b","7"
"4-n898w","13"
"4-n898w","14"
"4-n899","0"
"4-n899","13"
"4-n89a","3"
"4-n89a","16"
"4-n9","10"
"4-n90","10"
"4-n900","6"
"4-n900","5"
"4-n901","4"
"4-n901","0"
"4-n902","10"
"4-n902","7"
"4-n902f","10"
"4-n902f","7"
"4-n903","1"
"4-n903","3"
"4-n904","16"
"4-n904","3"
"4-n905","17"
"4-n905","2"
"4-n905a","17"
"4-n905a","2"
"4-n906","11"
"4-n907","11"
"4-n908","11"
"4-n908","16"
"4-n909","9"
"4-n91","10"
"4-n91","14"
"4-n910","9"
"4-n911","9"
"4-n911","7"
"4-n912","10"
"4-n913","10"
"4-n914","10"
"4-n914","1"
"4-n915","0"
"4-n916","0"
"4-n916f","0"
"4-n917","0"
"4-n918","6"
"4-n919","6"
"4-n92","7"
"4-n92","3"
"4-n920","6"
"4-n921","6"
"4-n921","16"
"4-n922","6"
"4-n923","6"
"4-n923","13"
"4-n924","7"
"4-n925","7"
"4-n926","13"
"4-n927","13"
"4-n928","0"
"4-n928","13"
"4-n929","10"
"4-n93","7"
"4-n93","3"
"4-n930","10"
"4-n931","10"
"4-n932","10"
"4-n932","13"
"4-n933","10"
"4-n934","10"
"4-n934f","10"
"4-n935","11"
"4-n935","0"
"4-n936","11"
"4-n936","0"
"4-n937","11"
"4-n937","0"
"4-n938","11"
"4-n939","11"
"4-n939","9"
"4-n94","7"
"4-n94","3"
"4-n940","12"
"4-n941","12"
"4-n942","8"
"4-n942","3"
"4-n943","8"
"4-n943","3"
"4-n944","8"
"4-n945","0"
"4-n946","0"
"4-n947","14"
"4-n948","14"
"4-n949","15"
"4-n949","14"
"4-n94m","7"
"4-n94m","3"
"4-n95","5"
"4-n95","4"
"4-n950","15"
"4-n950","14"
"4-n951","15"
"4-n951","14"
"4-n952","15"
"4-n952","10"
"4-n953","15"
"4-n953","0"
"4-n954","12"
"4-n955","12"
"4-n955","1"
"4-n956","12"
"4-n956","1"
"4-n957","12"
"4-n957","2"
"4-n958","12"
"4-n958","2"
"4-n959","2"
"4-n959","16"
"4-n96","13"
"4-n960","0"
"4-n960","2"
"4-n961","2"
"4-n961","1"
"4-n962","5"
"4-n963","5"
"4-n964","5"
"4-n965","5"
"4-n966","5"
"4-n966","3"
"4-n967","5"
"4-n967","3"
"4-n968","3"
"4-n968","0"
"4-n969","3"
"4-n969","0"
"4-n97","13"
"4-n970","17"
"4-n971","17"
"4-n972","16"
"4-n973","16"
"4-n974","11"
"4-n974","7"
"4-n975","11"
"4-n975","7"
"4-n976","7"
"4-n977","8"
"4-n977","7"
"4-n978","4"
"4-n978","1"
"4-n979","11"
"4-n979","16"
"4-n98","10"
"4-n980","10"
"4-n980","15"
"4-n981","12"
"4-n981","4"
"4-n982","17"
"4-n982","13"
"4-n983","7"
"4-n983","17"
"4-n984","6"
"4-n984","1"
"4-n985","15"
"4-n985","16"
"4-n986","4"
"4-n986","8"
"4-n987","11"
"4-n987","13"
"4-n988","9"
"4-n988","3"
"4-n989","1"
"4-n989","12"
"4-n99","10"
"4-n990","16"
"4-n990","2"
"4-n991","5"
"4-n991","12"
"4-n992","14"
"4-n992","10"
"4-n993","17"
"4-n993","1"
"4-n994","16"
"4-n994","4"
"4-n995","16"
"4-n995","14"
"4-n996","16"
"4-n996","11"
"4-n997","16"
"4-n997","9"
"4-n998","1"
"4-n998","15"
"4-n999","12"
"4-n999","15"
"4-n9m","10"
