"pokemonId","localLanguageId","name","formName"
"4-n381-1","1","ラティオス",""
"4-n381-2","2","Latios",""
"4-n381m-1","1","メガラティオス",""
"4-n381m-2","2","Latios",""
"4-n382-1","1","カイオーガ",""
"4-n382-2","2","Kyogre",""
"4-n382p-1","1","ゲンシカイオーガ",""
"4-n382p-2","2","Kyogre",""
"4-n383-1","1","グラードン",""
"4-n383-2","2","Groudon",""
"4-n383p-1","1","ゲンシグラードン",""
"4-n383p-2","2","Groudon",""
"4-n384-1","1","レックウザ",""
"4-n384-2","2","Rayquaza",""
"4-n384m-1","1","メガレックウザ",""
"4-n384m-2","2","Rayquaza",""
"4-n385-1","1","ジラーチ",""
"4-n385-2","2","Jirachi",""
"4-n386-1","1","デオキシス",""
"4-n386-2","2","Deoxys",""
"4-n386a-1","1","デオキシス",""
"4-n386a-2","2","Deoxys",""
"4-n386d-1","1","デオキシス",""
"4-n386d-2","2","Deoxys",""
"4-n386s-1","1","デオキシス",""
"4-n386s-2","2","Deoxys",""
"4-n387-1","1","ナエトル",""
"4-n387-2","2","Turtwig",""
"4-n388-1","1","ハヤシガメ",""
"4-n388-2","2","Grotle",""
"4-n389-1","1","ドダイトス",""
"4-n389-2","2","Torterra",""
"4-n38a-1","1","キュウコン",""
"4-n38a-2","2","Ninetales",""
"4-n39-1","1","プリン",""
"4-n39-2","2","Jigglypuff",""
"4-n390-1","1","ヒコザル",""
"4-n390-2","2","Chimchar",""
"4-n391-1","1","モウカザル",""
"4-n391-2","2","Monferno",""
"4-n392-1","1","ゴウカザル",""
"4-n392-2","2","Infernape",""
"4-n393-1","1","ポッチャマ",""
"4-n393-2","2","Piplup",""
"4-n394-1","1","ポッタイシ",""
"4-n394-2","2","Prinplup",""
"4-n395-1","1","エンペルト",""
"4-n395-2","2","Empoleon",""
"4-n396-1","1","ムックル",""
"4-n396-2","2","Starly",""
"4-n397-1","1","ムクバード",""
"4-n397-2","2","Staravia",""
"4-n398-1","1","ムクホーク",""
"4-n398-2","2","Staraptor",""
"4-n399-1","1","ビッパ",""
"4-n399-2","2","Bidoof",""
"4-n3m-1","1","メガフシギバナ",""
"4-n3m-2","2","Venusaur",""
"4-n4-1","1","ヒトカゲ",""
"4-n4-2","2","Charmander",""
"4-n40-1","1","プクリン",""
"4-n40-2","2","Wigglytuff",""
"4-n400-1","1","ビーダル",""
"4-n400-2","2","Bibarel",""
"4-n401-1","1","コロボーシ",""
"4-n401-2","2","Kricketot",""
"4-n402-1","1","コロトック",""
"4-n402-2","2","Kricketune",""
"4-n403-1","1","コリンク",""
"4-n403-2","2","Shinx",""
"4-n404-1","1","ルクシオ",""
"4-n404-2","2","Luxio",""
"4-n405-1","1","レントラー",""
"4-n405-2","2","Luxray",""
"4-n406-1","1","スボミー",""
"4-n406-2","2","Budew",""
"4-n407-1","1","ロズレイド",""
"4-n407-2","2","Roserade",""
"4-n408-1","1","ズガイドス",""
"4-n408-2","2","Cranidos",""
"4-n409-1","1","ラムパルド",""
"4-n409-2","2","Rampardos",""
"4-n41-1","1","ズバット",""
"4-n41-2","2","Zubat",""
"4-n410-1","1","タテトプス",""
"4-n410-2","2","Shieldon",""
"4-n411-1","1","トリデプス",""
"4-n411-2","2","Bastiodon",""
"4-n412-1","1","ミノムッチ",""
"4-n412-2","2","Burmy",""
"4-n413-1","1","ミノマダム",""
"4-n413-2","2","Wormadam",""
"4-n413d-1","1","ミノマダム",""
"4-n413d-2","2","Wormadam",""
"4-n413s-1","1","ミノマダム",""
"4-n413s-2","2","Wormadam",""
"4-n414-1","1","ガーメイル",""
"4-n414-2","2","Mothim",""
"4-n415-1","1","ミツハニー",""
"4-n415-2","2","Combee",""
"4-n416-1","1","ビークイン",""
"4-n416-2","2","Vespiquen",""
"4-n417-1","1","パチリス",""
"4-n417-2","2","Pachirisu",""
"4-n418-1","1","ブイゼル",""
"4-n418-2","2","Buizel",""
"4-n419-1","1","フローゼル",""
"4-n419-2","2","Floatzel",""
"4-n42-1","1","ゴルバット",""
"4-n42-2","2","Golbat",""
"4-n420-1","1","チェリンボ",""
"4-n420-2","2","Cherubi",""
"4-n421-1","1","チェリム",""
"4-n421-2","2","Cherrim",""
"4-n422-1","1","カラナクシ",""
"4-n422-2","2","Shellos",""
"4-n423-1","1","トリトドン",""
"4-n423-2","2","Gastrodon",""
"4-n424-1","1","エテボース",""
"4-n424-2","2","Ambipom",""
"4-n425-1","1","フワンテ",""
"4-n425-2","2","Drifloon",""
"4-n426-1","1","フワライド",""
"4-n426-2","2","Drifblim",""
"4-n427-1","1","ミミロル",""
"4-n427-2","2","Buneary",""
"4-n428-1","1","ミミロップ",""
"4-n428-2","2","Lopunny",""
"4-n428m-1","1","メガミミロップ",""
"4-n428m-2","2","Lopunny",""
"4-n429-1","1","ムウマージ",""
"4-n429-2","2","Mismagius",""
"4-n43-1","1","ナゾノクサ",""
"4-n43-2","2","Oddish",""
"4-n430-1","1","ドンカラス",""
"4-n430-2","2","Honchkrow",""
"4-n431-1","1","ニャルマー",""
"4-n431-2","2","Glameow",""
"4-n432-1","1","ブニャット",""
"4-n432-2","2","Purugly",""
"4-n433-1","1","リーシャン",""
"4-n433-2","2","Chingling",""
"4-n434-1","1","スカンプー",""
"4-n434-2","2","Stunky",""
"4-n435-1","1","スカタンク",""
"4-n435-2","2","Skuntank",""
"4-n436-1","1","ドーミラー",""
"4-n436-2","2","Bronzor",""
"4-n437-1","1","ドータクン",""
"4-n437-2","2","Bronzong",""
"4-n438-1","1","ウソハチ",""
"4-n438-2","2","Bonsly",""
"4-n439-1","1","マネネ",""
"4-n439-2","2","Mime Jr.",""
"4-n44-1","1","クサイハナ",""
"4-n44-2","2","Gloom",""
"4-n440-1","1","ピンプク",""
"4-n440-2","2","Happiny",""
"4-n441-1","1","ペラップ",""
"4-n441-2","2","Chatot",""
"4-n442-1","1","ミカルゲ",""
"4-n442-2","2","Spiritomb",""
"4-n443-1","1","フカマル",""
"4-n443-2","2","Gible",""
"4-n444-1","1","ガバイト",""
"4-n444-2","2","Gabite",""
"4-n445-1","1","ガブリアス",""
"4-n445-2","2","Garchomp",""
"4-n445m-1","1","メガガブリアス",""
"4-n445m-2","2","Garchomp",""
"4-n446-1","1","ゴンベ",""
"4-n446-2","2","Munchlax",""
"4-n447-1","1","リオル",""
"4-n447-2","2","Riolu",""
"4-n448-1","1","ルカリオ",""
"4-n448-2","2","Lucario",""
"4-n448m-1","1","メガルカリオ",""
"4-n448m-2","2","Lucario",""
"4-n449-1","1","ヒポポタス",""
"4-n449-2","2","Hippopotas",""
"4-n45-1","1","ラフレシア",""
"4-n45-2","2","Vileplume",""
"4-n450-1","1","カバルドン",""
"4-n450-2","2","Hippowdon",""
"4-n451-1","1","スコルピ",""
"4-n451-2","2","Skorupi",""
"4-n452-1","1","ドラピオン",""
"4-n452-2","2","Drapion",""
"4-n453-1","1","グレッグル",""
"4-n453-2","2","Croagunk",""
"4-n454-1","1","ドクロッグ",""
"4-n454-2","2","Toxicroak",""
"4-n455-1","1","マスキッパ",""
"4-n455-2","2","Carnivine",""
"4-n456-1","1","ケイコウオ",""
"4-n456-2","2","Finneon",""
"4-n457-1","1","ネオラント",""
"4-n457-2","2","Lumineon",""
"4-n458-1","1","タマンタ",""
"4-n458-2","2","Mantyke",""
"4-n459-1","1","ユキカブリ",""
"4-n459-2","2","Snover",""
"4-n46-1","1","パラス",""
"4-n46-2","2","Paras",""
"4-n460-1","1","ユキノオー",""
"4-n460-2","2","Abomasnow",""
"4-n460m-1","1","メガユキノオー",""
"4-n460m-2","2","Abomasnow",""
"4-n461-1","1","マニューラ",""
"4-n461-2","2","Weavile",""
"4-n462-1","1","ジバコイル",""
"4-n462-2","2","Magnezone",""
"4-n463-1","1","ベロベルト",""
"4-n463-2","2","Lickilicky",""
"4-n464-1","1","ドサイドン",""
"4-n464-2","2","Rhyperior",""
"4-n465-1","1","モジャンボ",""
"4-n465-2","2","Tangrowth",""
"4-n466-1","1","エレキブル",""
"4-n466-2","2","Electivire",""
"4-n467-1","1","ブーバーン",""
"4-n467-2","2","Magmortar",""
"4-n468-1","1","トゲキッス",""
"4-n468-2","2","Togekiss",""
"4-n469-1","1","メガヤンマ",""
"4-n469-2","2","Yanmega",""
"4-n47-1","1","パラセクト",""
"4-n47-2","2","Parasect",""
"4-n470-1","1","リーフィア",""
"4-n470-2","2","Leafeon",""
"4-n471-1","1","グレイシア",""
"4-n471-2","2","Glaceon",""
"4-n472-1","1","グライオン",""
"4-n472-2","2","Gliscor",""
"4-n473-1","1","マンムー",""
"4-n473-2","2","Mamoswine",""
"4-n474-1","1","ポリゴンZ",""
"4-n474-2","2","Porygon-Z",""
"4-n475-1","1","エルレイド",""
"4-n475-2","2","Gallade",""
"4-n475m-1","1","メガエルレイド",""
"4-n475m-2","2","Gallade",""
"4-n476-1","1","ダイノーズ",""
"4-n476-2","2","Probopass",""
"4-n477-1","1","ヨノワール",""
"4-n477-2","2","Dusknoir",""
"4-n478-1","1","ユキメノコ",""
"4-n478-2","2","Froslass",""
"4-n479-1","1","ロトム",""
"4-n479-2","2","Rotom",""
"4-n479c-1","1","ロトム",""
"4-n479c-2","2","Rotom",""
"4-n479f-1","1","ロトム",""
"4-n479f-2","2","Rotom",""
"4-n479h-1","1","ロトム",""
"4-n479h-2","2","Rotom",""
"4-n479s-1","1","ロトム",""
"4-n479s-2","2","Rotom",""
"4-n479w-1","1","ロトム",""
"4-n479w-2","2","Rotom",""
"4-n48-1","1","コンパン",""
"4-n48-2","2","Venonat",""
"4-n480-1","1","ユクシー",""
"4-n480-2","2","Uxie",""
"4-n481-1","1","エムリット",""
"4-n481-2","2","Mesprit",""
"4-n482-1","1","アグノム",""
"4-n482-2","2","Azelf",""
"4-n483-1","1","ディアルガ",""
"4-n483-2","2","Dialga",""
"4-n483o-1","1","ディアルガ",""
"4-n483o-2","2","Dialga",""
"4-n484-1","1","パルキア",""
"4-n484-2","2","Palkia",""
"4-n484o-1","1","パルキア",""
"4-n484o-2","2","Palkia",""
"4-n485-1","1","ヒードラン",""
"4-n485-2","2","Heatran",""
"4-n486-1","1","レジギガス",""
"4-n486-2","2","Regigigas",""
"4-n487-1","1","ギラティナ",""
"4-n487-2","2","Giratina",""
"4-n487o-1","1","ギラティナ",""
"4-n487o-2","2","Giratina",""
"4-n488-1","1","クレセリア",""
"4-n488-2","2","Cresselia",""
"4-n489-1","1","フィオネ",""
"4-n489-2","2","Phione",""
"4-n49-1","1","モルフォン",""
"4-n49-2","2","Venomoth",""
"4-n490-1","1","マナフィ",""
"4-n490-2","2","Manaphy",""
"4-n491-1","1","ダークライ",""
"4-n491-2","2","Darkrai",""
"4-n492-1","1","シェイミ",""
"4-n492-2","2","Shaymin",""
"4-n492s-1","1","シェイミ",""
"4-n492s-2","2","Shaymin",""
"4-n493-1","1","アルセウス",""
"4-n493-2","2","Arceus",""
"4-n494-1","1","ビクティニ",""
"4-n494-2","2","Victini",""
"4-n495-1","1","ツタージャ",""
"4-n495-2","2","Snivy",""
"4-n496-1","1","ジャノビー",""
"4-n496-2","2","Servine",""
"4-n497-1","1","ジャローダ",""
"4-n497-2","2","Serperior",""
"4-n498-1","1","ポカブ",""
"4-n498-2","2","Tepig",""
"4-n499-1","1","チャオブー",""
"4-n499-2","2","Pignite",""
"4-n5-1","1","リザード",""
"4-n5-2","2","Charmeleon",""
"4-n50-1","1","ディグダ",""
"4-n50-2","2","Diglett",""
"4-n500-1","1","エンブオー",""
"4-n500-2","2","Emboar",""
"4-n501-1","1","ミジュマル",""
"4-n501-2","2","Oshawott",""
"4-n502-1","1","フタチマル",""
"4-n502-2","2","Dewott",""
"4-n503-1","1","ダイケンキ",""
"4-n503-2","2","Samurott",""
"4-n503h-1","1","ダイケンキ",""
"4-n503h-2","2","Samurott",""
"4-n504-1","1","ミネズミ",""
"4-n504-2","2","Patrat",""
"4-n505-1","1","ミルホッグ",""
"4-n505-2","2","Watchog",""
"4-n506-1","1","ヨーテリー",""
"4-n506-2","2","Lillipup",""
"4-n507-1","1","ハーデリア",""
"4-n507-2","2","Herdier",""
"4-n508-1","1","ムーランド",""
"4-n508-2","2","Stoutland",""
"4-n509-1","1","チョロネコ",""
"4-n509-2","2","Purrloin",""
"4-n50a-1","1","ディグダ",""
"4-n50a-2","2","Diglett",""
"4-n51-1","1","ダグトリオ",""
"4-n51-2","2","Dugtrio",""
"4-n510-1","1","レパルダス",""
"4-n510-2","2","Liepard",""
"4-n511-1","1","ヤナップ",""
"4-n511-2","2","Pansage",""
"4-n512-1","1","ヤナッキー",""
"4-n512-2","2","Simisage",""
"4-n513-1","1","バオップ",""
"4-n513-2","2","Pansear",""
"4-n514-1","1","バオッキー",""
"4-n514-2","2","Simisear",""
"4-n515-1","1","ヒヤップ",""
"4-n515-2","2","Panpour",""
"4-n516-1","1","ヒヤッキー",""
"4-n516-2","2","Simipour",""
"4-n517-1","1","ムンナ",""
"4-n517-2","2","Munna",""
"4-n518-1","1","ムシャーナ",""
"4-n518-2","2","Musharna",""
"4-n519-1","1","マメパト",""
"4-n519-2","2","Pidove",""
"4-n51a-1","1","ダグトリオ",""
"4-n51a-2","2","Dugtrio",""
"4-n52-1","1","ニャース",""
"4-n52-2","2","Meowth",""
"4-n520-1","1","ハトーボー",""
"4-n520-2","2","Tranquill",""
"4-n521-1","1","ケンホロウ",""
"4-n521-2","2","Unfezant",""
"4-n522-1","1","シママ",""
"4-n522-2","2","Blitzle",""
"4-n523-1","1","ゼブライカ",""
"4-n523-2","2","Zebstrika",""
"4-n524-1","1","ダンゴロ",""
"4-n524-2","2","Roggenrola",""
"4-n525-1","1","ガントル",""
"4-n525-2","2","Boldore",""
"4-n526-1","1","ギガイアス",""
"4-n526-2","2","Gigalith",""
"4-n527-1","1","コロモリ",""
"4-n527-2","2","Woobat",""
"4-n528-1","1","ココロモリ",""
"4-n528-2","2","Swoobat",""
"4-n529-1","1","モグリュー",""
"4-n529-2","2","Drilbur",""
"4-n52a-1","1","ニャース",""
"4-n52a-2","2","Meowth",""
"4-n52g-1","1","ニャース",""
"4-n52g-2","2","Meowth",""
"4-n53-1","1","ペルシアン",""
"4-n53-2","2","Persian",""
"4-n530-1","1","ドリュウズ",""
"4-n530-2","2","Excadrill",""
"4-n531-1","1","タブンネ",""
"4-n531-2","2","Audino",""
"4-n531m-1","1","メガタブンネ",""
"4-n531m-2","2","Audino",""
"4-n532-1","1","ドッコラー",""
"4-n532-2","2","Timburr",""
"4-n533-1","1","ドテッコツ",""
"4-n533-2","2","Gurdurr",""
"4-n534-1","1","ローブシン",""
"4-n534-2","2","Conkeldurr",""
"4-n535-1","1","オタマロ",""
"4-n535-2","2","Tympole",""
"4-n536-1","1","ガマガル",""
"4-n536-2","2","Palpitoad",""
"4-n537-1","1","ガマゲロゲ",""
"4-n537-2","2","Seismitoad",""
"4-n538-1","1","ナゲキ",""
"4-n538-2","2","Throh",""
"4-n539-1","1","ダゲキ",""
"4-n539-2","2","Sawk",""
"4-n53a-1","1","ペルシアン",""
"4-n53a-2","2","Persian",""
"4-n54-1","1","コダック",""
"4-n54-2","2","Psyduck",""
"4-n540-1","1","クルミル",""
"4-n540-2","2","Sewaddle",""
"4-n541-1","1","クルマユ",""
"4-n541-2","2","Swadloon",""
"4-n542-1","1","ハハコモリ",""
"4-n542-2","2","Leavanny",""
"4-n543-1","1","フシデ",""
"4-n543-2","2","Venipede",""
"4-n544-1","1","ホイーガ",""
"4-n544-2","2","Whirlipede",""
"4-n545-1","1","ペンドラー",""
"4-n545-2","2","Scolipede",""
"4-n546-1","1","モンメン",""
"4-n546-2","2","Cottonee",""
"4-n547-1","1","エルフーン",""
"4-n547-2","2","Whimsicott",""
"4-n548-1","1","チュリネ",""
"4-n548-2","2","Petilil",""
"4-n549-1","1","ドレディア",""
"4-n549-2","2","Lilligant",""
"4-n549h-1","1","ドレディア",""
"4-n549h-2","2","Lilligant",""
"4-n55-1","1","ゴルダック",""
"4-n55-2","2","Golduck",""
"4-n550-1","1","バスラオ",""
"4-n550-2","2","Basculin",""
"4-n550f-1","1","バスラオ",""
"4-n550f-2","2","Basculin",""
"4-n550w-1","1","バスラオ",""
"4-n550w-2","2","Basculin",""
"4-n551-1","1","メグロコ",""
"4-n551-2","2","Sandile",""
"4-n552-1","1","ワルビル",""
"4-n552-2","2","Krokorok",""
"4-n553-1","1","ワルビアル",""
"4-n553-2","2","Krookodile",""
"4-n554-1","1","ダルマッカ",""
"4-n554-2","2","Darumaka",""
"4-n554g-1","1","ダルマッカ",""
"4-n554g-2","2","Darumaka",""
"4-n555-1","1","ヒヒダルマ",""
"4-n555-2","2","Darmanitan",""
"4-n555f-1","1","ヒヒダルマ",""
"4-n555f-2","2","Darmanitan",""
"4-n555g-1","1","ヒヒダルマ",""
"4-n555g-2","2","Darmanitan",""
"4-n555h-1","1","ヒヒダルマ",""
"4-n555h-2","2","Darmanitan",""
"4-n556-1","1","マラカッチ",""
"4-n556-2","2","Maractus",""
"4-n557-1","1","イシズマイ",""
"4-n557-2","2","Dwebble",""
"4-n558-1","1","イワパレス",""
"4-n558-2","2","Crustle",""
"4-n559-1","1","ズルッグ",""
"4-n559-2","2","Scraggy",""
"4-n56-1","1","マンキー",""
"4-n56-2","2","Mankey",""
"4-n560-1","1","ズルズキン",""
"4-n560-2","2","Scrafty",""
"4-n561-1","1","シンボラー",""
"4-n561-2","2","Sigilyph",""
"4-n562-1","1","デスマス",""
"4-n562-2","2","Yamask",""
"4-n562g-1","1","デスマス",""
"4-n562g-2","2","Yamask",""
"4-n563-1","1","デスカーン",""
"4-n563-2","2","Cofagrigus",""
"4-n564-1","1","プロトーガ",""
"4-n564-2","2","Tirtouga",""
"4-n565-1","1","アバゴーラ",""
"4-n565-2","2","Carracosta",""
"4-n566-1","1","アーケン",""
"4-n566-2","2","Archen",""
"4-n567-1","1","アーケオス",""
"4-n567-2","2","Archeops",""
"4-n568-1","1","ヤブクロン",""
"4-n568-2","2","Trubbish",""
"4-n569-1","1","ダストダス",""
"4-n569-2","2","Garbodor",""
"4-n57-1","1","オコリザル",""
"4-n57-2","2","Primeape",""
"4-n570-1","1","ゾロア",""
"4-n570-2","2","Zorua",""
"4-n570h-1","1","ゾロア",""
"4-n570h-2","2","Zorua",""
"4-n571-1","1","ゾロアーク",""
"4-n571-2","2","Zoroark",""
"4-n571h-1","1","ゾロアーク",""
"4-n571h-2","2","Zoroark",""
"4-n572-1","1","チラーミィ",""
"4-n572-2","2","Minccino",""
"4-n573-1","1","チラチーノ",""
"4-n573-2","2","Cinccino",""
"4-n574-1","1","ゴチム",""
"4-n574-2","2","Gothita",""
"4-n575-1","1","ゴチミル",""
"4-n575-2","2","Gothorita",""
"4-n576-1","1","ゴチルゼル",""
"4-n576-2","2","Gothitelle",""
"4-n577-1","1","ユニラン",""
"4-n577-2","2","Solosis",""
"4-n578-1","1","ダブラン",""
"4-n578-2","2","Duosion",""
"4-n579-1","1","ランクルス",""
"4-n579-2","2","Reuniclus",""
"4-n58-1","1","ガーディ",""
"4-n58-2","2","Growlithe",""
"4-n580-1","1","コアルヒー",""
"4-n580-2","2","Ducklett",""
"4-n581-1","1","スワンナ",""
"4-n581-2","2","Swanna",""
"4-n582-1","1","バニプッチ",""
"4-n582-2","2","Vanillite",""
"4-n583-1","1","バニリッチ",""
"4-n583-2","2","Vanillish",""
"4-n584-1","1","バイバニラ",""
"4-n584-2","2","Vanilluxe",""
"4-n585-1","1","シキジカ",""
"4-n585-2","2","Deerling",""
"4-n586-1","1","メブキジカ",""
"4-n586-2","2","Sawsbuck",""
"4-n587-1","1","エモンガ",""
"4-n587-2","2","Emolga",""
"4-n588-1","1","カブルモ",""
"4-n588-2","2","Karrablast",""
"4-n589-1","1","シュバルゴ",""
"4-n589-2","2","Escavalier",""
"4-n58h-1","1","ガーディ",""
"4-n58h-2","2","Growlithe",""
"4-n59-1","1","ウインディ",""
"4-n59-2","2","Arcanine",""
"4-n590-1","1","タマゲタケ",""
"4-n590-2","2","Foongus",""
"4-n591-1","1","モロバレル",""
"4-n591-2","2","Amoonguss",""
"4-n592-1","1","プルリル",""
"4-n592-2","2","Frillish",""
"4-n593-1","1","ブルンゲル",""
"4-n593-2","2","Jellicent",""
"4-n594-1","1","ママンボウ",""
"4-n594-2","2","Alomomola",""
"4-n595-1","1","バチュル",""
"4-n595-2","2","Joltik",""
"4-n596-1","1","デンチュラ",""
"4-n596-2","2","Galvantula",""
"4-n597-1","1","テッシード",""
"4-n597-2","2","Ferroseed",""
"4-n598-1","1","ナットレイ",""
"4-n598-2","2","Ferrothorn",""
"4-n599-1","1","ギアル",""
"4-n599-2","2","Klink",""
"4-n59h-1","1","ウインディ",""
"4-n59h-2","2","Arcanine",""
"4-n6-1","1","リザードン",""
"4-n6-2","2","Charizard",""
"4-n60-1","1","ニョロモ",""
"4-n60-2","2","Poliwag",""
"4-n600-1","1","ギギアル",""
"4-n600-2","2","Klang",""
"4-n601-1","1","ギギギアル",""
"4-n601-2","2","Klinklang",""
"4-n602-1","1","シビシラス",""
"4-n602-2","2","Tynamo",""
"4-n603-1","1","シビビール",""
"4-n603-2","2","Eelektrik",""
"4-n604-1","1","シビルドン",""
"4-n604-2","2","Eelektross",""
"4-n605-1","1","リグレー",""
"4-n605-2","2","Elgyem",""
"4-n606-1","1","オーベム",""
"4-n606-2","2","Beheeyem",""
"4-n607-1","1","ヒトモシ",""
"4-n607-2","2","Litwick",""
"4-n608-1","1","ランプラー",""
"4-n608-2","2","Lampent",""
"4-n609-1","1","シャンデラ",""
"4-n609-2","2","Chandelure",""
"4-n61-1","1","ニョロゾ",""
"4-n61-2","2","Poliwhirl",""
"4-n610-1","1","キバゴ",""
"4-n610-2","2","Axew",""
"4-n611-1","1","オノンド",""
"4-n611-2","2","Fraxure",""
"4-n612-1","1","オノノクス",""
"4-n612-2","2","Haxorus",""
"4-n613-1","1","クマシュン",""
"4-n613-2","2","Cubchoo",""
"4-n614-1","1","ツンベアー",""
"4-n614-2","2","Beartic",""
"4-n615-1","1","フリージオ",""
"4-n615-2","2","Cryogonal",""
"4-n616-1","1","チョボマキ",""
"4-n616-2","2","Shelmet",""
"4-n617-1","1","アギルダー",""
"4-n617-2","2","Accelgor",""
"4-n618-1","1","マッギョ",""
"4-n618-2","2","Stunfisk",""
"4-n618g-1","1","マッギョ",""
"4-n618g-2","2","Stunfisk",""
"4-n619-1","1","コジョフー",""
"4-n619-2","2","Mienfoo",""
"4-n62-1","1","ニョロボン",""
"4-n62-2","2","Poliwrath",""
"4-n620-1","1","コジョンド",""
"4-n620-2","2","Mienshao",""
"4-n621-1","1","クリムガン",""
"4-n621-2","2","Druddigon",""
"4-n622-1","1","ゴビット",""
"4-n622-2","2","Golett",""
"4-n623-1","1","ゴルーグ",""
"4-n623-2","2","Golurk",""
"4-n624-1","1","コマタナ",""
"4-n624-2","2","Pawniard",""
"4-n625-1","1","キリキザン",""
"4-n625-2","2","Bisharp",""
"4-n626-1","1","バッフロン",""
"4-n626-2","2","Bouffalant",""
"4-n627-1","1","ワシボン",""
"4-n627-2","2","Rufflet",""
"4-n628-1","1","ウォーグル",""
"4-n628-2","2","Braviary",""
"4-n628h-1","1","ウォーグル",""
"4-n628h-2","2","Braviary",""
"4-n629-1","1","バルチャイ",""
"4-n629-2","2","Vullaby",""
"4-n63-1","1","ケーシィ",""
"4-n63-2","2","Abra",""
"4-n630-1","1","バルジーナ",""
"4-n630-2","2","Mandibuzz",""
"4-n631-1","1","クイタラン",""
"4-n631-2","2","Heatmor",""
"4-n632-1","1","アイアント",""
"4-n632-2","2","Durant",""
"4-n633-1","1","モノズ",""
"4-n633-2","2","Deino",""
"4-n634-1","1","ジヘッド",""
"4-n634-2","2","Zweilous",""
"4-n635-1","1","サザンドラ",""
"4-n635-2","2","Hydreigon",""
"4-n636-1","1","メラルバ",""
"4-n636-2","2","Larvesta",""
"4-n637-1","1","ウルガモス",""
"4-n637-2","2","Volcarona",""
"4-n638-1","1","コバルオン",""
"4-n638-2","2","Cobalion",""
"4-n639-1","1","テラキオン",""
"4-n639-2","2","Terrakion",""
"4-n64-1","1","ユンゲラー",""
"4-n64-2","2","Kadabra",""
"4-n640-1","1","ビリジオン",""
"4-n640-2","2","Virizion",""
"4-n641-1","1","トルネロス",""
"4-n641-2","2","Tornadus",""
"4-n641a-1","1","トルネロス",""
"4-n641a-2","2","Tornadus",""
"4-n642-1","1","ボルトロス",""
"4-n642-2","2","Thundurus",""
"4-n642a-1","1","ボルトロス",""
"4-n642a-2","2","Thundurus",""
"4-n643-1","1","レシラム",""
"4-n643-2","2","Reshiram",""
"4-n644-1","1","ゼクロム",""
"4-n644-2","2","Zekrom",""
"4-n645-1","1","ランドロス",""
"4-n645-2","2","Landorus",""
"4-n645a-1","1","ランドロス",""
"4-n645a-2","2","Landorus",""
"4-n646-1","1","キュレム",""
"4-n646-2","2","Kyurem",""
"4-n646b-1","1","キュレム",""
"4-n646b-2","2","Kyurem",""
"4-n646w-1","1","キュレム",""
"4-n646w-2","2","Kyurem",""
"4-n647-1","1","ケルディオ",""
"4-n647-2","2","Keldeo",""
"4-n647k-1","1","ケルディオ",""
"4-n647k-2","2","Keldeo",""
"4-n648-1","1","メロエッタ",""
"4-n648-2","2","Meloetta",""
"4-n648f-1","1","メロエッタ",""
"4-n648f-2","2","Meloetta",""
"4-n649-1","1","ゲノセクト",""
"4-n649-2","2","Genesect",""
"4-n65-1","1","フーディン",""
"4-n65-2","2","Alakazam",""
"4-n650-1","1","ハリマロン",""
"4-n650-2","2","Chespin",""
"4-n651-1","1","ハリボーグ",""
"4-n651-2","2","Quilladin",""
"4-n652-1","1","ブリガロン",""
"4-n652-2","2","Chesnaught",""
"4-n653-1","1","フォッコ",""
"4-n653-2","2","Fennekin",""
"4-n654-1","1","テールナー",""
"4-n654-2","2","Braixen",""
"4-n655-1","1","マフォクシー",""
"4-n655-2","2","Delphox",""
"4-n656-1","1","ケロマツ",""
"4-n656-2","2","Froakie",""
"4-n657-1","1","ゲコガシラ",""
"4-n657-2","2","Frogadier",""
"4-n658-1","1","ゲッコウガ",""
"4-n658-2","2","Greninja",""
"4-n658f-1","1","ゲッコウガ",""
"4-n658f-2","2","Greninja",""
"4-n659-1","1","ホルビー",""
"4-n659-2","2","Bunnelby",""
"4-n65m-1","1","メガフーディン",""
"4-n65m-2","2","Alakazam",""
"4-n66-1","1","ワンリキー",""
"4-n66-2","2","Machop",""
"4-n660-1","1","ホルード",""
"4-n660-2","2","Diggersby",""
"4-n661-1","1","ヤヤコマ",""
"4-n661-2","2","Fletchling",""
"4-n662-1","1","ヒノヤコマ",""
"4-n662-2","2","Fletchinder",""
"4-n663-1","1","ファイアロー",""
"4-n663-2","2","Talonflame",""
"4-n664-1","1","コフキムシ",""
"4-n664-2","2","Scatterbug",""
"4-n665-1","1","コフーライ",""
"4-n665-2","2","Spewpa",""
"4-n666-1","1","ビビヨン",""
"4-n666-2","2","Vivillon",""
"4-n667-1","1","シシコ",""
"4-n667-2","2","Litleo",""
"4-n668-1","1","カエンジシ",""
"4-n668-2","2","Pyroar",""
"4-n669-1","1","フラベベ",""
"4-n669-2","2","Flabebe",""
"4-n67-1","1","ゴーリキー",""
"4-n67-2","2","Machoke",""
"4-n670-1","1","フラエッテ",""
"4-n670-2","2","Floette",""
"4-n671-1","1","フラージェス",""
"4-n671-2","2","Florges",""
"4-n672-1","1","メェークル",""
"4-n672-2","2","Skiddo",""
"4-n673-1","1","ゴーゴート",""
"4-n673-2","2","Gogoat",""
"4-n674-1","1","ヤンチャム",""
"4-n674-2","2","Pancham",""
"4-n675-1","1","ゴロンダ",""
"4-n675-2","2","Pangoro",""
