"id","no","height","weight","order","isDefault"
"4-n592","592","1.2","33.0","1","true"
"4-n593","593","2.2","135.0","1","true"
"4-n594","594","1.2","31.6","1","true"
"4-n595","595","0.1","0.6","1","true"
"4-n596","596","0.8","14.3","1","true"
"4-n597","597","0.6","18.8","1","true"
"4-n598","598","1.0","110.0","1","true"
"4-n599","599","0.3","21.0","1","true"
"4-n59h","059","2.0","168.0","1","true"
"4-n6","006","1.7","90.5","1","true"
"4-n60","060","0.6","12.4","1","true"
"4-n600","600","0.6","51.0","1","true"
"4-n601","601","0.6","81.0","1","true"
"4-n602","602","0.2","0.3","1","true"
"4-n603","603","1.2","22.0","1","true"
"4-n604","604","2.1","80.5","1","true"
"4-n605","605","0.5","9.0","1","true"
"4-n606","606","1.0","34.5","1","true"
"4-n607","607","0.3","3.1","1","true"
"4-n608","608","0.6","13.0","1","true"
"4-n609","609","1.0","34.3","1","true"
"4-n61","061","1.0","20.0","1","true"
"4-n610","610","0.6","18.0","1","true"
"4-n611","611","1.0","36.0","1","true"
"4-n612","612","1.8","105.5","1","true"
"4-n613","613","0.5","8.5","1","true"
"4-n614","614","2.6","260.0","1","true"
"4-n615","615","1.1","148.0","1","true"
"4-n616","616","0.4","7.7","1","true"
"4-n617","617","0.8","25.3","1","true"
"4-n618","618","0.7","11.0","1","true"
"4-n618g","618","0.7","20.5","1","true"
"4-n619","619","0.9","20.0","1","true"
"4-n62","062","1.3","54.0","1","true"
"4-n620","620","1.4","35.5","1","true"
"4-n621","621","1.6","139.0","1","true"
"4-n622","622","1.0","92.0","1","true"
"4-n623","623","2.8","330.0","1","true"
"4-n624","624","0.5","10.2","1","true"
"4-n625","625","1.6","70.0","1","true"
"4-n626","626","1.6","94.6","1","true"
"4-n627","627","0.5","10.5","1","true"
"4-n628","628","1.5","41.0","1","true"
"4-n628h","628","1.7","43.4","1","true"
"4-n629","629","0.5","9.0","1","true"
"4-n63","063","0.9","19.5","1","true"
"4-n630","630","1.2","39.5","1","true"
"4-n631","631","1.4","58.0","1","true"
"4-n632","632","0.3","33.0","1","true"
"4-n633","633","0.8","17.3","1","true"
"4-n634","634","1.4","50.0","1","true"
"4-n635","635","1.8","160.0","1","true"
"4-n636","636","1.1","28.8","1","true"
"4-n637","637","1.6","46.0","1","true"
"4-n638","638","2.1","250.0","1","true"
"4-n639","639","1.9","260.0","1","true"
"4-n64","064","1.3","56.5","1","true"
"4-n640","640","2.0","200.0","1","true"
"4-n641","641","1.5","63.0","1","true"
"4-n641a","641","1.4","63.0","1","true"
"4-n642","642","1.5","61.0","1","true"
"4-n642a","642","3.0","61.0","1","true"
"4-n643","643","3.2","330.0","1","true"
"4-n644","644","2.9","345.0","1","true"
"4-n645","645","1.5","68.0","1","true"
"4-n645a","645","1.3","68.0","1","true"
"4-n646","646","3.0","325.0","1","true"
"4-n646b","646","3.3","325.0","1","true"
"4-n646w","646","3.6","325.0","1","true"
"4-n647","647","1.4","48.5","1","true"
"4-n647k","647","1.4","48.5","1","true"
"4-n648","648","0.6","6.5","1","true"
"4-n648f","648","0.6","6.5","1","true"
"4-n649","649","1.5","82.5","1","true"
"4-n65","065","1.5","48.0","1","true"
"4-n650","650","0.4","9.0","1","true"
"4-n651","651","0.7","29.0","1","true"
"4-n652","652","1.6","90.0","1","true"
"4-n653","653","0.4","9.4","1","true"
"4-n654","654","1.0","14.5","1","true"
"4-n655","655","1.5","39.0","1","true"
"4-n656","656","0.3","7.0","1","true"
"4-n657","657","0.6","10.9","1","true"
"4-n658","658","1.5","40.0","1","true"
"4-n658f","658","1.5","40.0","1","true"
"4-n659","659","0.4","5.0","1","true"
"4-n65m","065","1.2","48.0","1","true"
"4-n66","066","0.8","19.5","1","true"
"4-n660","660","1.0","42.4","1","true"
"4-n661","661","0.3","1.7","1","true"
"4-n662","662","0.7","16.0","1","true"
"4-n663","663","1.2","24.5","1","true"
"4-n664","664","0.3","2.5","1","true"
"4-n665","665","0.3","8.4","1","true"
"4-n666","666","1.2","17.0","1","true"
"4-n667","667","0.6","13.5","1","true"
"4-n668","668","1.5","81.5","1","true"
"4-n669","669","0.1","0.1","1","true"
"4-n67","067","1.5","70.5","1","true"
"4-n670","670","0.2","0.9","1","true"
"4-n671","671","1.1","10.0","1","true"
"4-n672","672","0.9","31.0","1","true"
"4-n673","673","1.7","91.0","1","true"
"4-n674","674","0.6","8.0","1","true"
"4-n675","675","2.1","136.0","1","true"
"4-n676","676","1.2","28.0","1","true"
"4-n677","677","0.3","3.5","1","true"
"4-n678","678","0.6","8.5","1","true"
"4-n678f","678","0.6","8.5","1","true"
"4-n679","679","0.8","2.0","1","true"
"4-n68","068","1.6","130.0","1","true"
"4-n680","680","0.8","4.5","1","true"
"4-n681","681","1.7","53.0","1","true"
"4-n681b","681","1.7","53.0","1","true"
"4-n682","682","0.2","0.5","1","true"
"4-n683","683","0.8","15.5","1","true"
"4-n684","684","0.4","3.5","1","true"
"4-n685","685","0.8","5.0","1","true"
"4-n686","686","0.4","3.5","1","true"
"4-n687","687","1.5","47.0","1","true"
"4-n688","688","0.5","31.0","1","true"
"4-n689","689","1.3","96.0","1","true"
"4-n69","069","0.7","4.0","1","true"
"4-n690","690","0.5","7.3","1","true"
"4-n691","691","1.8","81.5","1","true"
"4-n692","692","0.5","8.3","1","true"
"4-n693","693","1.3","35.3","1","true"
"4-n694","694","0.5","6.0","1","true"
"4-n695","695","1.0","21.0","1","true"
"4-n696","696","0.8","26.0","1","true"
"4-n697","697","2.5","270.0","1","true"
"4-n698","698","1.3","25.2","1","true"
"4-n699","699","2.7","225.0","1","true"
"4-n6x","006","1.7","110.5","1","true"
"4-n6y","006","1.7","100.5","1","true"
"4-n7","007","0.5","9.0","1","true"
"4-n70","070","1.0","6.4","1","true"
"4-n700","700","1.0","23.5","1","true"
"4-n701","701","0.8","21.5","1","true"
"4-n702","702","0.2","2.2","1","true"
"4-n703","703","0.3","5.7","1","true"
"4-n704","704","0.3","2.8","1","true"
"4-n705","705","0.8","17.5","1","true"
"4-n705h","705","0.7","68.5","1","true"
"4-n706","706","2.0","150.5","1","true"
"4-n706h","706","1.7","334.1","1","true"
"4-n707","707","0.2","3.0","1","true"
"4-n708","708","0.4","7.0","1","true"
"4-n709","709","1.5","71.0","1","true"
"4-n71","071","1.7","15.5","1","true"
"4-n710","710","0.4","5.0","1","true"
"4-n710k","710","0.8","15.0","1","true"
"4-n710l","710","0.5","7.5","1","true"
"4-n710s","710","0.3","3.5","1","true"
"4-n711","711","0.9","12.5","1","true"
"4-n711k","711","1.7","39.0","1","true"
"4-n711l","711","1.1","14.0","1","true"
"4-n711s","711","0.7","9.5","1","true"
"4-n712","712","1.0","99.5","1","true"
"4-n713","713","2.0","505.0","1","true"
"4-n713h","713","1.4","262.4","1","true"
"4-n714","714","0.5","8.0","1","true"
"4-n715","715","1.5","85.0","1","true"
"4-n716","716","3.0","215.0","1","true"
"4-n717","717","5.8","203.0","1","true"
"4-n718","718","5.0","305.0","1","true"
"4-n718c","718","4.5","610.0","1","true"
"4-n718t","718","1.2","33.5","1","true"
"4-n719","719","0.7","8.8","1","true"
"4-n719m","719","1.1","27.8","1","true"
"4-n72","072","0.9","45.5","1","true"
"4-n720","720","0.5","9.0","1","true"
"4-n720u","720","6.5","490.0","1","true"
"4-n721","721","1.7","195.0","1","true"
"4-n722","722","0.3","1.5","1","true"
"4-n723","723","0.7","16.0","1","true"
"4-n724","724","1.6","36.6","1","true"
"4-n724h","724","1.6","37.0","1","true"
"4-n725","725","0.4","4.3","1","true"
"4-n726","726","0.7","25.0","1","true"
"4-n727","727","1.8","83.0","1","true"
"4-n728","728","0.4","7.5","1","true"
"4-n729","729","0.6","17.5","1","true"
"4-n73","073","1.6","55.0","1","true"
"4-n730","730","1.8","44.0","1","true"
"4-n731","731","0.3","1.2","1","true"
"4-n732","732","0.6","14.8","1","true"
"4-n733","733","1.1","26.0","1","true"
"4-n734","734","0.4","6.0","1","true"
"4-n735","735","0.7","14.2","1","true"
"4-n736","736","0.4","4.4","1","true"
"4-n737","737","0.5","10.5","1","true"
"4-n738","738","1.5","45.0","1","true"
"4-n739","739","0.6","7.0","1","true"
"4-n74","074","0.4","20.0","1","true"
"4-n740","740","1.7","180.0","1","true"
"4-n741","741","0.6","3.4","1","true"
"4-n741f","741","0.6","3.4","1","true"
"4-n741m","741","0.6","3.4","1","true"
"4-n741p","741","0.6","3.4","1","true"
"4-n742","742","0.1","0.2","1","true"
"4-n743","743","0.2","0.5","1","true"
"4-n744","744","0.5","9.2","1","true"
"4-n745","745","0.8","25.0","1","true"
"4-n745d","745","0.8","25.0","1","true"
"4-n745f","745","1.1","25.0","1","true"
"4-n746","746","0.2","0.3","1","true"
"4-n746f","746","8.2","78.6","1","true"
"4-n747","747","0.4","8.0","1","true"
"4-n748","748","0.7","14.5","1","true"
"4-n749","749","1.0","110.0","1","true"
"4-n74a","074","0.4","20.3","1","true"
"4-n75","075","1.0","105.0","1","true"
"4-n750","750","2.5","920.0","1","true"
"4-n751","751","0.3","4.0","1","true"
"4-n752","752","1.8","82.0","1","true"
"4-n753","753","0.3","1.5","1","true"
"4-n754","754","0.9","18.5","1","true"
"4-n755","755","0.2","1.5","1","true"
"4-n756","756","1.0","11.5","1","true"
"4-n757","757","0.6","4.8","1","true"
"4-n758","758","1.2","22.2","1","true"
"4-n759","759","0.5","6.8","1","true"
"4-n75a","075","1.0","110.0","1","true"
"4-n76","076","1.4","300.0","1","true"
"4-n760","760","2.1","135.0","1","true"
"4-n761","761","0.3","3.2","1","true"
"4-n762","762","0.7","8.2","1","true"
"4-n763","763","1.2","21.4","1","true"
"4-n764","764","0.1","0.3","1","true"
"4-n765","765","1.5","76.0","1","true"
"4-n766","766","2.0","82.8","1","true"
"4-n767","767","0.5","12.0","1","true"
"4-n768","768","2.0","108.0","1","true"
"4-n769","769","0.5","70.0","1","true"
"4-n76a","076","1.7","316.0","1","true"
"4-n77","077","1.0","30.0","1","true"
"4-n770","770","1.3","250.0","1","true"
"4-n771","771","0.3","1.2","1","true"
"4-n772","772","1.9","120.5","1","true"
"4-n773","773","2.3","100.5","1","true"
"4-n774","774","0.3","40.0","1","true"
"4-n774f","774","0.3","0.3","1","true"
"4-n775","775","0.4","19.9","1","true"
"4-n776","776","2.0","212.0","1","true"
"4-n777","777","0.3","3.3","1","true"
"4-n778","778","0.2","0.7","1","true"
"4-n779","779","0.9","19.0","1","true"
"4-n77g","077","0.8","24.0","1","true"
"4-n78","078","1.7","95.0","1","true"
"4-n780","780","3.0","185.0","1","true"
"4-n781","781","3.9","210.0","1","true"
"4-n782","782","0.6","29.7","1","true"
"4-n783","783","1.2","47.0","1","true"
"4-n784","784","1.6","78.2","1","true"
"4-n785","785","1.8","20.5","1","true"
"4-n786","786","1.2","18.6","1","true"
"4-n787","787","1.9","45.5","1","true"
"4-n788","788","1.3","21.2","1","true"
"4-n789","789","0.2","0.1","1","true"
"4-n78g","078","1.7","80.0","1","true"
"4-n79","079","1.2","36.0","1","true"
"4-n790","790","0.1","999.9","1","true"
"4-n791","791","3.4","230.0","1","true"
"4-n792","792","4.0","120.0","1","true"
"4-n793","793","1.2","55.5","1","true"
"4-n794","794","2.4","333.6","1","true"
"4-n795","795","1.8","25.0","1","true"
"4-n796","796","3.8","100.0","1","true"
"4-n797","797","9.2","999.9","1","true"
"4-n798","798","0.3","0.1","1","true"
"4-n799","799","5.5","888.0","1","true"
"4-n79g","079","1.2","36.0","1","true"
"4-n8","008","1.0","22.5","1","true"
"4-n80","080","1.6","78.5","1","true"
"4-n800","800","2.4","230.0","1","true"
"4-n800m","800","4.2","350.0","1","true"
"4-n800s","800","3.8","460.0","1","true"
"4-n800u","800","7.5","230.0","1","true"
"4-n801","801","1.0","80.5","1","true"
"4-n802","802","0.7","22.2","1","true"
"4-n803","803","0.6","1.8","1","true"
"4-n804","804","3.6","150.0","1","true"
"4-n805","805","5.5","820.0","1","true"
"4-n806","806","1.8","13.0","1","true"
"4-n807","807","1.5","44.5","1","true"
"4-n808","808","0.2","8.0","1","true"
"4-n809","809","2.5","800.0","1","true"
"4-n80g","080","1.6","70.5","1","true"
"4-n80m","080","2.0","120.0","1","true"
"4-n81","081","0.3","6.0","1","true"
"4-n810","810","0.3","5.0","1","true"
"4-n811","811","0.7","14.0","1","true"
"4-n812","812","2.1","90.0","1","true"
"4-n813","813","0.3","4.5","1","true"
"4-n814","814","0.6","9.0","1","true"
"4-n815","815","1.4","33.0","1","true"
"4-n816","816","0.3","4.0","1","true"
"4-n817","817","0.7","11.5","1","true"
"4-n818","818","1.9","45.2","1","true"
"4-n819","819","0.3","2.5","1","true"
"4-n82","082","1.0","60.0","1","true"
"4-n820","820","0.6","6.0","1","true"
"4-n821","821","0.2","1.8","1","true"
"4-n822","822","0.8","16.0","1","true"
"4-n823","823","2.2","75.0","1","true"
"4-n824","824","0.4","8.0","1","true"
"4-n825","825","0.4","19.5","1","true"
"4-n826","826","0.4","40.8","1","true"
"4-n827","827","0.6","8.9","1","true"
"4-n828","828","1.2","19.9","1","true"
"4-n829","829","0.4","2.2","1","true"
"4-n83","083","0.8","15.0","1","true"
"4-n830","830","0.5","2.5","1","true"
"4-n831","831","0.6","6.0","1","true"
"4-n832","832","1.3","43.0","1","true"
"4-n833","833","0.3","8.5","1","true"
"4-n834","834","1.0","115.5","1","true"
"4-n835","835","0.3","13.5","1","true"
"4-n836","836","1.0","34.0","1","true"
"4-n837","837","0.3","12.0","1","true"
"4-n838","838","1.1","78.0","1","true"
"4-n839","839","2.8","310.5","1","true"
"4-n83g","083","0.8","42.0","1","true"
"4-n84","084","1.4","39.2","1","true"
"4-n840","840","0.2","0.5","1","true"
"4-n841","841","0.3","1.0","1","true"
"4-n842","842","0.4","13.0","1","true"
"4-n843","843","2.2","7.6","1","true"
"4-n844","844","3.8","65.5","1","true"
"4-n845","845","0.8","18.0","1","true"
"4-n846","846","0.5","1.0","1","true"
"4-n847","847","1.3","30.0","1","true"
"4-n848","848","0.4","11.0","1","true"
"4-n849","849","1.6","40.0","1","true"
"4-n849f","849","1.6","40.0","1","true"
"4-n85","085","1.8","85.2","1","true"
"4-n850","850","0.7","1.0","1","true"
"4-n851","851","3.0","120.0","1","true"
"4-n852","852","0.6","4.0","1","true"
"4-n853","853","1.6","39.0","1","true"
"4-n854","854","0.1","0.2","1","true"
"4-n855","855","0.2","0.4","1","true"
"4-n856","856","0.4","3.4","1","true"
"4-n857","857","0.6","4.8","1","true"
"4-n858","858","2.1","5.1","1","true"
"4-n859","859","0.4","5.5","1","true"
"4-n86","086","1.1","90.0","1","true"
"4-n860","860","0.8","12.5","1","true"
"4-n861","861","1.5","61.0","1","true"
"4-n862","862","1.6","46.0","1","true"
"4-n863","863","0.8","28.0","1","true"
"4-n864","864","1.0","0.4","1","true"
"4-n865","865","0.8","117.0","1","true"
"4-n866","866","1.5","58.2","1","true"
"4-n867","867","1.6","66.6","1","true"
"4-n868","868","0.2","0.3","1","true"
"4-n869","869","0.3","0.5","1","true"
"4-n87","087","1.7","120.0","1","true"
"4-n870","870","3.0","62.0","1","true"
"4-n871","871","0.3","1.0","1","true"
"4-n872","872","0.3","3.8","1","true"
"4-n873","873","1.3","42.0","1","true"
"4-n874","874","2.5","520.0","1","true"
"4-n875","875","1.4","89.0","1","true"
"4-n875f","875","1.4","89.0","1","true"
"4-n876","876","0.9","28.0","1","true"
"4-n876f","876","0.9","28.0","1","true"
"4-n877","877","0.3","3.0","1","true"
"4-n878","878","1.2","100.0","1","true"
"4-n879","879","3.0","650.0","1","true"
"4-n88","088","0.9","30.0","1","true"
"4-n880","880","1.8","190.0","1","true"
"4-n881","881","2.3","150.0","1","true"
"4-n882","882","2.3","215.0","1","true"
"4-n883","883","2.0","175.0","1","true"
"4-n884","884","1.8","40.0","1","true"
"4-n885","885","0.5","2.0","1","true"
"4-n886","886","1.4","11.0","1","true"
"4-n887","887","3.0","50.0","1","true"
"4-n888","888","2.8","110.0","1","true"
"4-n888f","888","2.8","355.0","1","true"
"4-n889","889","2.9","210.0","1","true"
"4-n889f","889","2.9","785.0","1","true"
"4-n88a","088","0.7","42.0","1","true"
"4-n89","089","1.2","30.0","1","true"
"4-n890","890","20.0","950.0","1","true"
"4-n890f","890","100.0","0.0","1","true"
"4-n891","891","0.6","12.0","1","true"
"4-n892","892","1.9","105.0","1","true"
"4-n892r","892","1.9","105.0","1","true"
"4-n893","893","1.8","70.0","1","true"
"4-n894","894","1.2","145.0","1","true"
"4-n895","895","2.1","200.0","1","true"
"4-n896","896","2.2","800.0","1","true"
"4-n897","897","2.0","44.5","1","true"
"4-n898","898","1.1","7.7","1","true"
"4-n898b","898","2.4","53.6","1","true"
"4-n898w","898","2.4","809.1","1","true"
"4-n899","899","1.8","95.1","1","true"
"4-n89a","089","1.0","52.0","1","true"
"4-n9","009","1.6","85.5","1","true"
"4-n90","090","0.3","4.0","1","true"
"4-n900","900","1.8","89.0","1","true"
"4-n901","901","2.4","290.0","1","true"
"4-n902","902","3.0","110.0","1","true"
"4-n902f","902","3.0","110.0","1","true"
"4-n903","903","1.3","43.0","1","true"
"4-n904","904","2.5","60.5","1","true"
"4-n905","905","1.6","48.0","1","true"
"4-n905a","905","1.6","48.0","1","true"
"4-n906","906","0.4","4.1","1","true"
"4-n907","907","0.9","12.2","1","true"
"4-n908","908","1.5","31.2","1","true"
"4-n909","909","0.4","9.8","1","true"
"4-n91","091","1.5","132.5","1","true"
"4-n910","910","1.0","30.7","1","true"
"4-n911","911","1.6","326.5","1","true"
"4-n912","912","0.5","6.1","1","true"
"4-n913","913","1.2","21.5","1","true"
"4-n914","914","1.8","61.9","1","true"
"4-n915","915","0.5","10.2","1","true"
"4-n916","916","1.0","120.0","1","true"
"4-n916f","916","1.0","120.0","1","true"
"4-n917","982","3.6","39.2","1","true"
"4-n918","917","0.3","4.0","1","true"
"4-n919","918","1.0","16.5","1","true"
"4-n92","092","1.3","0.1","1","true"
"4-n920","919","0.2","1.0","1","true"
"4-n921","920","1.0","17.5","1","true"
"4-n922","953","0.2","1.0","1","true"
"4-n923","954","0.3","3.5","1","true"
"4-n924","971","0.6","35.0","1","true"
"4-n925","972","2.0","15.0","1","true"
"4-n926","955","0.2","1.5","1","true"
"4-n927","956","1.9","90.0","1","true"
"4-n928","981","3.2","160.0","1","true"
"4-n929","960","1.2","1.8","1","true"
"4-n93","093","1.6","0.1","1","true"
"4-n930","961","1.2","5.4","1","true"
"4-n931","977","12.0","220.0","1","true"
"4-n932","976","2.5","90.0","1","true"
"4-n933","963","1.3","60.2","1","true"
"4-n934","964","1.3","60.2","1","true"
"4-n934f","964","1.8","97.4","1","true"
"4-n935","928","0.3","6.5","1","true"
"4-n936","929","0.6","11.9","1","true"
"4-n937","930","1.4","48.2","1","true"
"4-n938","951","0.3","3.0","1","true"
"4-n939","952","0.9","15.0","1","true"
"4-n94","094","1.5","40.5","1","true"
"4-n940","938","0.3","0.4","1","true"
"4-n941","939","1.2","113.0","1","true"
"4-n942","965","1.0","35.0","1","true"
"4-n943","966","1.8","120.0","1","true"
"4-n944","968","2.5","310.0","1","true"
"4-n945","924","0.3","1.8","1","true"
"4-n946","925","0.3","2.3","1","true"
"4-n947","974","1.2","45.0","1","true"
"4-n948","975","4.5","700.0","1","true"
"4-n949","996","0.5","17.0","1","true"
"4-n94m","094","1.4","40.5","1","true"
"4-n95","095","8.8","210.0","1","true"
"4-n950","997","0.8","30.0","1","true"
"4-n951","998","2.1","210.0","1","true"
"4-n952","978","0.3","8.0","1","true"
"4-n953","967","1.6","63.0","1","true"
"4-n954","921","0.3","2.5","1","true"
"4-n955","922","0.4","6.5","1","true"
"4-n956","923","0.9","41.0","1","true"
"4-n957","940","0.4","3.6","1","true"
"4-n958","941","1.4","38.6","1","true"
"4-n959","962","1.5","42.9","1","true"
"4-n96","096","1.0","32.4","1","true"
"4-n960","931","0.6","2.4","1","true"
"4-n961","973","1.6","37.0","1","true"
"4-n962","950","1.3","79.0","1","true"
"4-n963","932","0.4","16.0","1","true"
"4-n964","933","0.6","105.0","1","true"
"4-n965","934","2.3","240.0","1","true"
"4-n966","969","0.7","8.0","1","true"
"4-n967","970","1.5","45.0","1","true"
"4-n968","944","0.2","0.7","1","true"
"4-n969","945","0.7","27.2","1","true"
"4-n97","097","1.6","75.6","1","true"
"4-n970","926","0.3","10.9","1","true"
"4-n971","927","0.5","14.9","1","true"
"4-n972","942","0.5","16.0","1","true"
"4-n973","943","1.1","61.0","1","true"
"4-n974","946","0.6","0.6","1","true"
"4-n975","947","1.2","6.0","1","true"
"4-n976","999","0.3","5.0","1","true"
"4-n977","1000","1.2","30.0","1","true"
"4-n978","984","2.2","320.0","1","true"
"4-n979","986","1.2","21.0","1","true"
"4-n98","098","0.4","6.5","1","true"
"4-n980","1009","3.5","280.0","1","true"
"4-n981","989","2.3","60.0","1","true"
"4-n982","985","1.2","8.0","1","true"
"4-n983","987","1.4","4.0","1","true"
"4-n984","988","3.2","92.0","1","true"
"4-n985","1005","2.0","380.0","1","true"
"4-n986","990","0.9","240.0","1","true"
"4-n987","1010","1.5","125.0","1","true"
"4-n988","994","1.2","36.0","1","true"
"4-n989","992","1.8","380.7","1","true"
"4-n99","099","1.3","60.0","1","true"
"4-n990","993","1.3","111.0","1","true"
"4-n991","995","1.6","303.0","1","true"
"4-n992","991","0.6","11.0","1","true"
"4-n993","1006","1.4","35.0","1","true"
"4-n994","1003","2.7","699.7","1","true"
"4-n995","1002","1.9","152.2","1","true"
"4-n996","1001","1.5","74.2","1","true"
"4-n997","1004","0.4","4.9","1","true"
"4-n998","1007","2.5","303.0","1","true"
"4-n999","1008","3.5","240.0","1","true"
"4-n9m","009","1.6","101.1","1","true"
