"id","no","height","weight","order","isDefault"
"n778","778","3150","2420","778","true"
"n779","779","3200","2430","779","true"
"n780","780","3210","2440","780","true"
"n781","781","3440","2630","781","true"
"n782","782","3610","2710","782","true"
"n783","783","3620","2720","783","true"
"n784","784","3630","2730","784","true"
"n785","785","3830","2850","785","true"
"n786","786","3840","2860","786","true"
"n787","787","3850","2870","787","true"
"n788","788","3860","2880","788","true"
"n789","789","3870","2890","789","true"
"n790","790","3880","2900","790","true"
"n791","791","3890","2910","791","true"
"n792","792","3900","2920","792","true"
"n793","793","3910","2930","793","true"
"n794","794","3940","2940","794","true"
"n795","795","3950","2950","795","true"
"n796","796","3960","2960","796","true"
"n797","797","3970","2970","797","true"
"n798","798","3980","2980","798","true"
"n799","799","3990","2990","799","true"
"n800","800","4000","3000","800","true"
"n800s","800","4000","38","800","false"
"n800m","800","4000","42","800","false"
"n800u","800","4000","75","800","false"
"n801","801","4010","3010","801","true"
"n802","802","4020","3020","802","true"
"n803","803","2610","6","803","true"
"n804","804","2620","36","804","true"
"n805","805","3920","55","805","true"
"n806","806","3930","18","806","true"
"n807","807","4030","15","807","true"
