"pokemonId","typeId"
"3-n890","3"
"3-n890","15"
"3-n890f","3"
"3-n890f","15"
"3-n891","1"
"3-n892","1"
"3-n892","16"
"3-n892r","1"
"3-n892r","10"
"3-n893","16"
"3-n893","11"
"3-n894","12"
"3-n895","15"
"3-n896","14"
"3-n897","7"
"3-n898","13"
"3-n898","11"
"3-n898b","13"
"3-n898b","7"
"3-n898w","13"
"3-n898w","14"
"3-n899","0"
"3-n899","13"
"3-n89a","3"
"3-n89a","16"
"3-n90","10"
"3-n900","6"
"3-n900","5"
"3-n901","4"
"3-n901","0"
"3-n902","10"
"3-n902","7"
"3-n902f","10"
"3-n902f","7"
"3-n903","1"
"3-n903","3"
"3-n904","16"
"3-n904","3"
"3-n905","17"
"3-n905","2"
"3-n905a","17"
"3-n905a","2"
"3-n906","11"
"3-n907","11"
"3-n908","11"
"3-n908","16"
"3-n909","9"
"3-n91","10"
"3-n91","14"
"3-n910","9"
"3-n911","9"
"3-n911","7"
"3-n912","10"
"3-n913","10"
"3-n914","10"
"3-n914","1"
"3-n915","0"
"3-n916","0"
"3-n916f","0"
"3-n917","0"
"3-n918","6"
"3-n919","6"
"3-n92","7"
"3-n92","3"
"3-n920","6"
"3-n921","6"
"3-n921","16"
"3-n922","6"
"3-n923","6"
"3-n923","13"
"3-n924","7"
"3-n925","7"
"3-n926","13"
"3-n927","13"
"3-n928","0"
"3-n928","13"
"3-n929","10"
"3-n93","7"
"3-n93","3"
"3-n930","10"
"3-n931","10"
"3-n932","10"
"3-n932","13"
"3-n933","10"
"3-n934","10"
"3-n934f","10"
"3-n935","11"
"3-n935","0"
"3-n936","11"
"3-n936","0"
"3-n937","11"
"3-n937","0"
"3-n938","11"
"3-n939","11"
"3-n939","9"
"3-n94","7"
"3-n94","3"
"3-n940","12"
"3-n941","12"
"3-n942","8"
"3-n942","3"
"3-n943","8"
"3-n943","3"
"3-n944","8"
"3-n945","0"
"3-n946","0"
"3-n94m","7"
"3-n94m","3"
"3-n95","5"
"3-n95","4"
"3-n96","13"
"3-n97","13"
"3-n98","10"
"3-n99","10"
